"farmer_ID","district","ta","gvh","village","treat"
"F_2181","MCHINJI","KAWERE","NGOLOMI","LUPIA 2","T1"
"F_2182","MCHINJI","KAWERE","NGOLOMI","LUPIA 2","C"
"F_2183","MCHINJI","KAWERE","NGOLOMI","LUPIA 2","C"
"F_2184","MCHINJI","KAWERE","NGOLOMI","LUPIA 2","C"
"F_2185","MCHINJI","KAWERE","NGOLOMI","LUPIA 2","C"
"F_2186","MCHINJI","KAWERE","NGOLOMI","LUPIA 2","T2"
"F_2187","MCHINJI","KAWERE","NGOLOMI","LUPIA 2","T1"
"F_2188","MCHINJI","KAWERE","NGOLOMI","LUPIA 2","T2"
"F_2189","MCHINJI","KAWERE","NGOLOMI","LUPIA 2","C"
"F_2190","MCHINJI","KAWERE","NGOLOMI","LUPIA 2","T1"
"F_2191","MCHINJI","KAWERE","NGOLOMI","LUPIA 2","C"
"F_2192","MCHINJI","KAWERE","NGOLOMI","LUPIA 2","T1"
"F_2193","MCHINJI","KAWERE","NGOLOMI","LUPIA 2","T1"
"F_2194","MCHINJI","KAWERE","NGOLOMI","LUPIA 2","T1"
"F_2195","MCHINJI","KAWERE","NGOLOMI","LUPIA 2","C"
"F_2196","MCHINJI","KAWERE","NGOLOMI","LUPIA 2","T1"
"F_2197","MCHINJI","KAWERE","NGOLOMI","LUPIA 2","C"
"F_2198","MCHINJI","KAWERE","NGOLOMI","LUPIA 2","T2"
"F_2199","MCHINJI","KAWERE","NGOLOMI","LUPIA 2","T1"
"F_2200","MCHINJI","KAWERE","NGOLOMI","LUPIA 2","C"
"F_2201","MCHINJI","KAWERE","NGOLOMI","LUPIA 2","T2"
"F_2202","MCHINJI","KAWERE","NGOLOMI","THENDO","C"
"F_2203","MCHINJI","KAWERE","NGOLOMI","THENDO","T1"
"F_2204","MCHINJI","KAWERE","NGOLOMI","THENDO","C"
"F_2205","MCHINJI","KAWERE","NGOLOMI","THENDO","T2"
"F_2206","MCHINJI","KAWERE","NGOLOMI","THENDO","T2"
"F_2207","MCHINJI","KAWERE","NGOLOMI","THENDO","C"
"F_2208","MCHINJI","KAWERE","NGOLOMI","THENDO","C"
"F_2209","MCHINJI","KAWERE","NGOLOMI","THENDO","T1"
"F_2210","MCHINJI","KAWERE","NGOLOMI","THENDO","C"
"F_2211","MCHINJI","KAWERE","NGOLOMI","THENDO","C"
"F_2212","MCHINJI","KAWERE","NGOLOMI","THENDO","T1"
"F_2213","MCHINJI","KAWERE","NGOLOMI","THENDO","T1"
"F_2214","MCHINJI","KAWERE","NGOLOMI","THENDO","T1"
"F_2215","MCHINJI","KAWERE","NGOLOMI","THENDO","C"
"F_2216","MCHINJI","KAWERE","NGOLOMI","THENDO","C"
"F_2217","MCHINJI","KAWERE","NGOLOMI","THENDO","C"
"F_2218","MCHINJI","KAWERE","NGOLOMI","THENDO","C"
"F_2219","MCHINJI","KAWERE","NGOLOMI","THENDO","C"
"F_2220","MCHINJI","KAWERE","NGOLOMI","THENDO","T2"
"F_2221","MCHINJI","KAWERE","NGOLOMI","THENDO","T1"
"F_2222","MCHINJI","KAWERE","NGOLOMI","THENDO","T2"
"F_2223","MCHINJI","KAWERE","NGOLOMI","THENDO","T1"
"F_2224","MCHINJI","KAWERE","NGOLOMI","THENDO","T1"
"F_2225","MCHINJI","KAWERE","NGOLOMI","THENDO","C"
"F_2226","MCHINJI","KAWERE","NGOLOMI","THENDO","T2"
"F_2227","MCHINJI","KAWERE","NGOLOMI","THENDO","T2"
"F_2228","MCHINJI","KAWERE","NGOLOMI","THENDO","T1"
"F_2229","MCHINJI","KAWERE","NGOLOMI","THENDO","T2"
"F_2230","MCHINJI","KAWERE","NGOLOMI","THENDO","C"
"F_2231","MCHINJI","KAWERE","NGOLOMI","THENDO","T2"
"F_2232","MCHINJI","KAWERE","NGOLOMI","THENDO","T2"
"F_2233","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","T1"
"F_2234","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","C"
"F_2235","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","C"
"F_2236","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","C"
"F_2237","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","T1"
"F_2238","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","C"
"F_2239","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","T1"
"F_2240","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","T2"
"F_2241","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","T2"
"F_2242","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","T2"
"F_2243","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","T2"
"F_2244","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","C"
"F_2245","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","T1"
"F_2246","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","T2"
"F_2247","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","T2"
"F_2248","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","C"
"F_2249","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","C"
"F_2250","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","C"
"F_2251","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","T2"
"F_2252","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","T1"
"F_2253","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","T2"
"F_2254","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","C"
"F_2255","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","T1"
"F_2256","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","C"
"F_2257","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","T1"
"F_2258","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","T2"
"F_2259","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","T1"
"F_2260","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","C"
"F_2261","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","T1"
"F_2262","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","C"
"F_2263","MCHINJI","MATUWAMBA","MATUWAMBA","NSAPATO","C"
"F_2264","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","T2"
"F_2265","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","T1"
"F_2266","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","T2"
"F_2267","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","T2"
"F_2268","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","T1"
"F_2269","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","T2"
"F_2270","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","C"
"F_2271","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","T2"
"F_2272","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","T1"
"F_2273","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","T1"
"F_2274","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","T2"
"F_2275","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","C"
"F_2276","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","T1"
"F_2277","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","C"
"F_2278","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","C"
"F_2279","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","C"
"F_2280","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","C"
"F_2281","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","C"
"F_2282","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","C"
"F_2283","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","T1"
"F_2284","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","T2"
"F_2285","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","T1"
"F_2286","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","T2"
"F_2287","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","C"
"F_2288","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","C"
"F_2289","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","C"
"F_2290","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","T1"
"F_2291","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","T2"
"F_2292","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","T1"
"F_2293","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","C"
"F_2294","MCHINJI","MAVWERE","MANGUWALE","CHINYATA","C"
"F_2295","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","T1"
"F_2296","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","T1"
"F_2297","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","T2"
"F_2298","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","C"
"F_2299","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","C"
"F_2300","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","C"
"F_2301","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","C"
"F_2302","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","C"
"F_2303","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","T2"
"F_2304","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","C"
"F_2305","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","C"
"F_2306","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","C"
"F_2307","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","T2"
"F_2308","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","C"
"F_2309","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","T2"
"F_2310","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","T2"
"F_2311","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","T1"
"F_2312","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","T2"
"F_2313","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","C"
"F_2314","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","T1"
"F_2315","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","C"
"F_2316","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","T2"
"F_2317","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","T1"
"F_2318","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","C"
"F_2319","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","T2"
"F_2320","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","C"
"F_2321","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","T1"
"F_2322","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","T1"
"F_2323","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","T2"
"F_2324","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","T1"
"F_2325","MCHINJI","MAVWERE","MAVWERE","KAMLILIKA","T1"
"F_2326","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","T2"
"F_2327","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","T2"
"F_2328","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","T1"
"F_2329","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","T1"
"F_2330","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","C"
"F_2331","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","C"
"F_2332","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","C"
"F_2333","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","C"
"F_2334","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","T1"
"F_2335","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","T2"
"F_2336","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","T2"
"F_2337","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","T2"
"F_2338","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","C"
"F_2339","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","C"
"F_2340","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","C"
"F_2341","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","C"
"F_2342","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","T1"
"F_2343","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","T1"
"F_2344","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","T1"
"F_2345","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","T1"
"F_2346","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","T1"
"F_2347","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","T2"
"F_2348","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","T2"
"F_2349","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","T2"
"F_2350","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","C"
"F_2351","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","C"
"F_2352","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","T2"
"F_2353","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","C"
"F_2354","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","C"
"F_2355","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","T1"
"F_2356","MCHINJI","MAVWERE","NKONKHA","CHIGAGA GALUWADYA","C"
"F_2357","MCHINJI","MAVWERE","SINUMBE","GENI","T1"
"F_2358","MCHINJI","MAVWERE","SINUMBE","GENI","T1"
"F_2359","MCHINJI","MAVWERE","SINUMBE","GENI","C"
"F_2360","MCHINJI","MAVWERE","SINUMBE","GENI","C"
"F_2361","MCHINJI","MAVWERE","SINUMBE","GENI","C"
"F_2362","MCHINJI","MAVWERE","SINUMBE","GENI","C"
"F_2363","MCHINJI","MAVWERE","SINUMBE","GENI","T1"
"F_2364","MCHINJI","MAVWERE","SINUMBE","GENI","T2"
"F_2365","MCHINJI","MAVWERE","SINUMBE","GENI","C"
"F_2366","MCHINJI","MAVWERE","SINUMBE","GENI","C"
"F_2367","MCHINJI","MAVWERE","SINUMBE","GENI","C"
"F_2368","MCHINJI","MAVWERE","SINUMBE","GENI","T1"
"F_2369","MCHINJI","MAVWERE","SINUMBE","GENI","T2"
"F_2370","MCHINJI","MAVWERE","SINUMBE","GENI","T2"
"F_2371","MCHINJI","MAVWERE","SINUMBE","GENI","T2"
"F_2372","MCHINJI","MAVWERE","SINUMBE","GENI","T1"
"F_2373","MCHINJI","MAVWERE","SINUMBE","GENI","T2"
"F_2374","MCHINJI","MAVWERE","SINUMBE","GENI","C"
"F_2375","MCHINJI","MAVWERE","SINUMBE","GENI","T1"
"F_2376","MCHINJI","MAVWERE","SINUMBE","GENI","T2"
"F_2377","MCHINJI","MAVWERE","SINUMBE","GENI","C"
"F_2378","MCHINJI","MAVWERE","SINUMBE","GENI","T2"
"F_2379","MCHINJI","MAVWERE","SINUMBE","GENI","T1"
"F_2380","MCHINJI","MAVWERE","SINUMBE","GENI","T2"
"F_2381","MCHINJI","MAVWERE","SINUMBE","GENI","C"
"F_2382","MCHINJI","MAVWERE","SINUMBE","GENI","T1"
"F_2383","MCHINJI","MAVWERE","SINUMBE","GENI","C"
"F_2384","MCHINJI","MAVWERE","SINUMBE","GENI","T2"
"F_2385","MCHINJI","MAVWERE","SINUMBE","GENI","T1"
"F_2386","MCHINJI","MAVWERE","SINUMBE","GENI","C"
"F_2387","MCHINJI","MAVWERE","SINUMBE","GENI","C"
"F_2388","MCHINJI","MAVWERE","SINUMBE","SINUMBE","T1"
"F_2389","MCHINJI","MAVWERE","SINUMBE","SINUMBE","T2"
"F_2390","MCHINJI","MAVWERE","SINUMBE","SINUMBE","C"
"F_2391","MCHINJI","MAVWERE","SINUMBE","SINUMBE","C"
"F_2392","MCHINJI","MAVWERE","SINUMBE","SINUMBE","C"
"F_2393","MCHINJI","MAVWERE","SINUMBE","SINUMBE","T1"
"F_2394","MCHINJI","MAVWERE","SINUMBE","SINUMBE","T1"
"F_2395","MCHINJI","MAVWERE","SINUMBE","SINUMBE","C"
"F_2396","MCHINJI","MAVWERE","SINUMBE","SINUMBE","T2"
"F_2397","MCHINJI","MAVWERE","SINUMBE","SINUMBE","C"
"F_2398","MCHINJI","MAVWERE","SINUMBE","SINUMBE","T2"
"F_2399","MCHINJI","MAVWERE","SINUMBE","SINUMBE","T1"
"F_2400","MCHINJI","MAVWERE","SINUMBE","SINUMBE","T2"
"F_2401","MCHINJI","MAVWERE","SINUMBE","SINUMBE","T2"
"F_2402","MCHINJI","MAVWERE","SINUMBE","SINUMBE","C"
"F_2403","MCHINJI","MAVWERE","SINUMBE","SINUMBE","C"
"F_2404","MCHINJI","MAVWERE","SINUMBE","SINUMBE","C"
"F_2405","MCHINJI","MAVWERE","SINUMBE","SINUMBE","T1"
"F_2406","MCHINJI","MAVWERE","SINUMBE","SINUMBE","C"
"F_2407","MCHINJI","MAVWERE","SINUMBE","SINUMBE","C"
"F_2408","MCHINJI","MAVWERE","SINUMBE","SINUMBE","T1"
"F_2409","MCHINJI","MAVWERE","SINUMBE","SINUMBE","T2"
"F_2410","MCHINJI","MAVWERE","SINUMBE","SINUMBE","T1"
"F_2411","MCHINJI","MAVWERE","SINUMBE","SINUMBE","T1"
"F_2412","MCHINJI","MAVWERE","SINUMBE","SINUMBE","T1"
"F_2413","MCHINJI","MAVWERE","SINUMBE","SINUMBE","T2"
"F_2414","MCHINJI","MAVWERE","SINUMBE","SINUMBE","T2"
"F_2415","MCHINJI","MAVWERE","SINUMBE","SINUMBE","C"
"F_2416","MCHINJI","MAVWERE","SINUMBE","SINUMBE","C"
"F_2417","MCHINJI","MAVWERE","SINUMBE","SINUMBE","T2"
"F_2418","MCHINJI","MAVWERE","SINUMBE","SINUMBE","C"
"F_2419","MCHINJI","MDUWA","MDUWA","TENJE","C"
"F_2420","MCHINJI","MDUWA","MDUWA","TENJE","T2"
"F_2421","MCHINJI","MDUWA","MDUWA","TENJE","T1"
"F_2422","MCHINJI","MDUWA","MDUWA","TENJE","C"
"F_2423","MCHINJI","MDUWA","MDUWA","TENJE","T1"
"F_2424","MCHINJI","MDUWA","MDUWA","TENJE","T2"
"F_2425","MCHINJI","MDUWA","MDUWA","TENJE","C"
"F_2426","MCHINJI","MDUWA","MDUWA","TENJE","T2"
"F_2427","MCHINJI","MDUWA","MDUWA","TENJE","C"
"F_2428","MCHINJI","MDUWA","MDUWA","TENJE","T1"
"F_2429","MCHINJI","MDUWA","MDUWA","TENJE","T2"
"F_2430","MCHINJI","MDUWA","MDUWA","TENJE","T1"
"F_2431","MCHINJI","MDUWA","MDUWA","TENJE","C"
"F_2432","MCHINJI","MDUWA","MDUWA","TENJE","C"
"F_2433","MCHINJI","MDUWA","MDUWA","TENJE","C"
"F_2434","MCHINJI","MDUWA","MDUWA","TENJE","T2"
"F_2435","MCHINJI","MDUWA","MDUWA","TENJE","T2"
"F_2436","MCHINJI","MDUWA","MDUWA","TENJE","C"
"F_2437","MCHINJI","MDUWA","MDUWA","TENJE","C"
"F_2438","MCHINJI","MDUWA","MDUWA","TENJE","C"
"F_2439","MCHINJI","MDUWA","MDUWA","TENJE","C"
"F_2440","MCHINJI","MDUWA","MDUWA","TENJE","T2"
"F_2441","MCHINJI","MDUWA","MDUWA","TENJE","T1"
"F_2442","MCHINJI","MDUWA","MDUWA","TENJE","T1"
"F_2443","MCHINJI","MDUWA","MDUWA","TENJE","T2"
"F_2444","MCHINJI","MDUWA","MDUWA","TENJE","C"
"F_2445","MCHINJI","MDUWA","MDUWA","TENJE","T1"
"F_2446","MCHINJI","MDUWA","MDUWA","TENJE","T2"
"F_2447","MCHINJI","MDUWA","MDUWA","TENJE","C"
"F_2448","MCHINJI","MDUWA","MDUWA","TENJE","T1"
"F_2449","MCHINJI","MDUWA","MDUWA","TENJE","T1"
"F_2450","MCHINJI","MDUWA","MINGU","MINGU2","T1"
"F_2451","MCHINJI","MDUWA","MINGU","MINGU2","C"
"F_2452","MCHINJI","MDUWA","MINGU","MINGU2","T2"
"F_2453","MCHINJI","MDUWA","MINGU","MINGU2","C"
"F_2454","MCHINJI","MDUWA","MINGU","MINGU2","C"
"F_2455","MCHINJI","MDUWA","MINGU","MINGU2","T1"
"F_2456","MCHINJI","MDUWA","MINGU","MINGU2","T1"
"F_2457","MCHINJI","MDUWA","MINGU","MINGU2","T2"
"F_2458","MCHINJI","MDUWA","MINGU","MINGU2","T2"
"F_2459","MCHINJI","MDUWA","MINGU","MINGU2","T2"
"F_2460","MCHINJI","MDUWA","MINGU","MINGU2","C"
"F_2461","MCHINJI","MDUWA","MINGU","MINGU2","C"
"F_2462","MCHINJI","MDUWA","MINGU","MINGU2","T2"
"F_2463","MCHINJI","MDUWA","MINGU","MINGU2","C"
"F_2464","MCHINJI","MDUWA","MINGU","MINGU2","C"
"F_2465","MCHINJI","MDUWA","MINGU","MINGU2","T2"
"F_2466","MCHINJI","MDUWA","MINGU","MINGU2","T1"
"F_2467","MCHINJI","MDUWA","MINGU","MINGU2","C"
"F_2468","MCHINJI","MDUWA","MINGU","MINGU2","T2"
"F_2469","MCHINJI","MDUWA","MINGU","MINGU2","C"
"F_2470","MCHINJI","MDUWA","MINGU","MINGU2","C"
"F_2471","MCHINJI","MDUWA","MINGU","MINGU2","T1"
"F_2472","MCHINJI","MDUWA","MINGU","MINGU2","C"
"F_2473","MCHINJI","MDUWA","MINGU","MINGU2","T2"
"F_2474","MCHINJI","MDUWA","MINGU","MINGU2","T2"
"F_2475","MCHINJI","MDUWA","MINGU","MINGU2","C"
"F_2476","MCHINJI","MDUWA","MINGU","MINGU2","C"
"F_2477","MCHINJI","MDUWA","MINGU","MINGU2","T1"
"F_2478","MCHINJI","MDUWA","MINGU","MINGU2","T1"
"F_2479","MCHINJI","MDUWA","MINGU","MINGU2","T1"
"F_2480","MCHINJI","MDUWA","MINGU","MINGU2","T1"
"F_2481","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","T2"
"F_2482","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","T1"
"F_2483","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","C"
"F_2484","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","T1"
"F_2485","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","C"
"F_2486","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","C"
"F_2487","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","T2"
"F_2488","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","C"
"F_2489","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","T1"
"F_2490","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","T2"
"F_2491","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","C"
"F_2492","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","T1"
"F_2493","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","C"
"F_2494","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","T1"
"F_2495","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","C"
"F_2496","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","T2"
"F_2497","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","T2"
"F_2498","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","T1"
"F_2499","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","T1"
"F_2500","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","T2"
"F_2501","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","T1"
"F_2502","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","C"
"F_2503","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","C"
"F_2504","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","C"
"F_2505","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","T2"
"F_2506","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","T2"
"F_2507","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","T2"
"F_2508","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","C"
"F_2509","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","T1"
"F_2510","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","C"
"F_2511","MCHINJI","MLONYENI","GUMULIRA","KHOMBE","C"
"F_2512","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","T2"
"F_2513","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","C"
"F_2514","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","C"
"F_2515","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","T2"
"F_2516","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","C"
"F_2517","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","T2"
"F_2518","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","C"
"F_2519","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","T1"
"F_2520","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","C"
"F_2521","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","C"
"F_2522","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","T2"
"F_2523","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","T1"
"F_2524","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","C"
"F_2525","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","T1"
"F_2526","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","T2"
"F_2527","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","C"
"F_2528","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","T2"
"F_2529","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","C"
"F_2530","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","C"
"F_2531","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","T1"
"F_2532","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","C"
"F_2533","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","C"
"F_2534","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","T2"
"F_2535","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","T1"
"F_2536","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","T2"
"F_2537","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","T2"
"F_2538","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","T1"
"F_2539","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","C"
"F_2540","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","T1"
"F_2541","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","T1"
"F_2542","MCHINJI","MLONYENI","MENYANI","MZIKAOLA","T1"
"F_2543","MCHINJI","MLONYENI","TSAMPHALE","TSAMPHALE","T2"
"F_2544","MCHINJI","MLONYENI","TSAMPHALE","TSAMPHALE","T2"
"F_2545","MCHINJI","MLONYENI","TSAMPHALE","TSAMPHALE","T2"
"F_2546","MCHINJI","MLONYENI","TSAMPHALE","TSAMPHALE","T1"
"F_2547","MCHINJI","MLONYENI","TSAMPHALE","TSAMPHALE","C"
